run_id,start_time,end_time,status,mlflow.runName,source_experiment,source_prefix,max_iter,n_smooth,experiment_name,communicator,use_numba,omega,tolerance,fmg_post_vcycles,n_ranks,specified_numba_threads,environment,solver,strategy,N,local_volume,nodes,numba_threads,halo_size_mb,label,scaling_type,hostnames,mpi_size,decomposition,cycles,levels,wall_time,residual_history,total_compute_time,total_halo_time,final_error,final_alg_error,observed_numba_threads,converged,iterations,mlups,bandwidth_gb_s,final_residual,halo_time_std_us,halo_time_min_us,halo_exchange_times,compute_times,halo_time_max_us,halo_time_mean_us,total_mpi_comm_time
a11074af42e3446c820a67ca780562b6,2025-12-03 02:00:10.732000+00:00,2025-12-03 02:00:15.713000+00:00,FINISHED,jacobi_N257_p96_sliced,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,96,,,jacobi,sliced,257,195075,4,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,13.6592074,1.2999643493347155e-08,6.031885120000022,1.746660043000003,0.617559884582767,,,0.0,2000.0,2427.8678131792626,77.6917700217364,,133.0798139262917,633.7650000001194,0.0008565090000001163,0.0030097710000003275,5251.549000000467,873.3300215000015,
73f731fe8fac4f919b03a97970f755e0,2025-12-03 01:59:16.526000+00:00,2025-12-03 01:59:21.432000+00:00,FINISHED,jacobi_N513_p48_cubic,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,48,,,jacobi,cubic,513,2801664,2,1,0.91796875,"Custom (cubic, mixed)",,,,,,,146.149143013,1.6393780597804642e-09,55.626910263000255,3.6008561310001435,0.8864927842650089,,,0.0,2000.0,1825.981709494268,58.43141470381658,,1113.1894421223665,1132.2760000007647,0.0016909379999958674,0.02808910199999559,42908.89,1800.4280655000716,
6a26acc18b15440588e74e074e8dcd99,2025-12-03 01:56:24.560000+00:00,2025-12-03 01:56:29.497000+00:00,FINISHED,jacobi_N513_p48_sliced,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,48,,,jacobi,sliced,513,2872331,2,1,3.9843902587890625,"Custom (sliced, contiguous)",,,,,,,169.70038077,1.6393780597804642e-09,74.32199369099968,6.834460621999979,0.8864927842650089,,,0.0,2000.0,1572.5696123315774,50.32222759461048,,1340.4883229729967,2059.2449999981,0.0033957469999847945,0.03719946400002527,57541.455,3417.2303109999893,
eecc9947c69b409296ed62e051c6db20,2025-12-03 01:53:05.782000+00:00,2025-12-03 01:53:13.362000+00:00,FINISHED,jacobi_N257_p48_cubic,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,48,,,jacobi,cubic,257,348160,2,1,0.228515625,"Custom (cubic, mixed)",,,,,,,23.843358266,1.2999643493347155e-08,7.710886862000058,1.3896152350000137,0.617559884582767,,,0.0,2000.0,1390.8590237176954,44.50748875896625,,4891.921153092544,429.67299999929764,0.0005700000000032901,0.0038488040000004275,219320.813,694.8076175000068,
6a8c5df66e4a401785dc10ebf00885f6,2025-12-03 01:52:08.214000+00:00,2025-12-03 01:52:13.029000+00:00,FINISHED,jacobi_N257_p48_sliced,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,48,,,jacobi,sliced,257,390150,2,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,27.093330071,1.2999643493347158e-08,10.172820412999915,1.5663844299999488,0.617559884582767,,,0.0,2000.0,1224.0189712041545,39.16860707853294,,150.79529776758787,475.5270000025291,0.000976301000001456,0.004630228999999986,4845.161000000431,783.1922149999743,
35b67563919149b7b01da7164a4e020b,2025-12-03 01:52:04.879000+00:00,2025-12-03 01:52:10.158000+00:00,FINISHED,jacobi_N257_p2_cubic,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,2,,,jacobi,cubic,257,8323200,1,1,0.9922027587890625,"Custom (cubic, mixed)",,,,,,,235.879118509,1.2999643493347158e-08,78.952619312,3.969358059000283,0.617559884582767,,,0.0,2000.0,140.59213977745415,4.498948472878533,,133.58596706674192,1855.3629999988884,0.0020611779999910596,0.039486401999994314,7118.928,1984.6790295001415,
3e603c1258f84da6973930b4376e5af5,2025-12-03 01:51:11.846000+00:00,2025-12-03 01:51:21.086000+00:00,FINISHED,jacobi_N513_p32_cubic,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,32,,,jacobi,cubic,513,4194304,2,1,1.25,"Custom (cubic, mixed)",,,,,,,161.83349222,1.6393780597804642e-09,58.46410864399955,5.949271153999927,0.8864927842650089,,,0.0,2000.0,1649.0138001670073,52.76844160534423,,738.5410528093723,2245.6399999839505,0.0027209719999916615,0.029200513000006367,30609.846,2974.6355769999636,
13ee671196cb4ddc8d5b45a7e781c171,2025-12-03 01:50:01.339000+00:00,2025-12-03 01:50:06.354000+00:00,FINISHED,jacobi_N513_p72_cubic,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,72,,,jacobi,cubic,513,1882368,3,1,0.726348876953125,"Custom (cubic, mixed)",,,,,,,109.330414641,1.6393780597804642e-09,40.97568481599975,3.534159132999743,0.8864927842650089,,,0.0,2000.0,2440.909630465471,78.10910817489507,,1113.7940494721374,1003.799999999444,0.0017850659999965046,0.02066897299999937,46626.93,1767.0795664998716,
32de7ab171e14439872505d48a96d8c8,2025-12-03 01:48:07.502000+00:00,2025-12-03 01:48:12.286000+00:00,FINISHED,jacobi_N513_p32_sliced,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,32,,,jacobi,sliced,513,4177936,2,1,3.9843902587890625,"Custom (sliced, contiguous)",,,,,,,173.062451294,1.6393780597804642e-09,73.51319838699932,4.929658751000078,0.8864927842650089,,,0.0,2000.0,1542.0194271179384,49.34462166777403,,289.6588708355121,1938.2609999998301,0.002652987000004714,0.03638198599998077,12242.101999999999,2464.829375500039,
1377e318f025404193b3323ac790ffbc,2025-12-03 01:47:42.189000+00:00,2025-12-03 01:47:47.048000+00:00,FINISHED,jacobi_N257_p2_sliced,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,2,,,jacobi,sliced,257,8323200,1,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,233.535118575,1.2999643493347158e-08,79.73852859800023,1.3827373890006296,0.617559884582767,,,0.0,2000.0,142.0032678697519,4.544104571832061,,94.2977114111958,572.5139999981366,0.0006914459999904921,0.039801641000025256,4440.148,691.3686945003149,
c18ab08318f64852b268a0ca3b83aa08,2025-12-03 01:47:41.275000+00:00,2025-12-03 01:47:46.096000+00:00,FINISHED,jacobi_N513_p72_sliced,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,72,,,jacobi,sliced,513,2088968,3,1,3.9843902587890625,"Custom (sliced, contiguous)",,,,,,,129.612786419,1.6393780597804642e-09,56.47094067899963,7.552265458000199,0.8864927842650089,,,0.0,2000.0,2058.945489662585,65.88625566920273,,424.52435135234435,1790.5109999958313,0.0034590330000128233,0.02830362200000991,9486.038000005692,3776.1327290000995,
414bac1e498e4b50ad5c53a736c26fbe,2025-12-03 01:45:01.273000+00:00,2025-12-03 01:45:06.148000+00:00,FINISHED,jacobi_N257_p72_cubic,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,72,,,jacobi,cubic,257,233920,3,1,0.1807708740234375,"Custom (cubic, mixed)",,,,,,,17.73254114,1.2999643493347155e-08,5.849492156000029,1.2696334540000196,0.617559884582767,,,0.0,2000.0,1870.1634321994306,59.845229830381776,,284.2938246441485,344.9470000003174,0.000614984999998569,0.002946078999997326,8257.071999999254,634.8167270000098,
ddf91654e62545c19d9215f0500ea5c2,2025-12-03 01:44:51.656000+00:00,2025-12-03 01:44:56.575000+00:00,FINISHED,jacobi_N257_p32_cubic,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,32,,,jacobi,cubic,257,524288,2,1,0.3125,"Custom (cubic, mixed)",,,,,,,26.031552855,1.2999643493347158e-08,7.947628758999983,1.0377582530000462,0.617559884582767,,,0.0,2000.0,1273.944362240775,40.7662195917048,,1028.9413032874809,418.8240000004839,0.0009006129999988843,0.0036391460000011477,46429.831999999995,518.8791265000231,
a9ea1d4f74464226a9be1841973b0545,2025-12-03 01:44:13.060000+00:00,2025-12-03 01:44:18.428000+00:00,FINISHED,jacobi_N257_p72_sliced,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,72,,,jacobi,sliced,257,260100,3,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,21.613649509,1.2999643493347158e-08,7.445487344999975,1.84610229299999,0.617559884582767,,,0.0,2000.0,1534.34291539663,49.09897329269216,,301.48485594983623,471.5700000001988,0.0008765129999979138,0.003751419000000311,11745.920000000076,923.051146499995,
8f0d92fa74cc4dda98149ae2f8f43b62,2025-12-03 01:44:03.191000+00:00,2025-12-03 01:44:08.380000+00:00,FINISHED,jacobi_N257_p32_sliced,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,32,,,jacobi,sliced,257,520200,2,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,25.830483789,1.2999643493347158e-08,8.5616517359999,1.070039512999946,0.617559884582767,,,0.0,2000.0,1283.8609710485746,41.08355107355438,,578.7215107992981,426.3339999965865,0.0005236610000025621,0.004285827000000353,26236.708000000002,535.019756499973,
1c3e30d72ae34ae38b9f59a2f17a5885,2025-12-03 01:33:05.248000+00:00,2025-12-03 01:33:10.173000+00:00,FINISHED,jacobi_N257_p12_cubic,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,12,,,jacobi,cubic,257,1392640,1,1,0.58203125,"Custom (cubic, mixed)",,,,,,,54.051563048,1.2999643493347155e-08,18.17486871999986,1.7037437970000608,0.617559884582767,,,0.0,2000.0,613.5391491000939,19.633252771203004,,767.0066916920342,641.1910000068133,0.0008186980000033373,0.009173871999998084,34963.787,851.8718985000304,
30457224dc7b47b892bf37991bcbadb9,2025-12-03 01:32:56.085000+00:00,2025-12-03 01:33:00.819000+00:00,FINISHED,jacobi_N257_p12_sliced,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,12,,,jacobi,sliced,257,1430550,1,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,52.631678835,1.2999643493347155e-08,17.781425554999853,1.3216447759999008,0.617559884582767,,,0.0,2000.0,630.0910541722415,20.162913733511726,,283.21317757846094,497.4000000004253,0.0005919700000021066,0.008790300000001139,12517.191,660.8223879999505,
238a00b19ad64239a8a7f303e2fee4b1,2025-12-03 01:31:36.848000+00:00,2025-12-03 01:31:41.844000+00:00,FINISHED,jacobi_N257_p8_cubic,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,8,,,jacobi,cubic,257,2097152,1,1,0.75,"Custom (cubic, mixed)",,,,,,,69.021442883,1.2999643493347155e-08,23.100887669000176,1.6439429119999567,0.617559884582767,,,0.0,2000.0,480.47025119737094,15.37504803831587,,426.60946412572247,721.325000000661,0.0007847859999969842,0.011563827999992782,19684.635,821.9714559999783,
b3b20388baff455abf6006f78a269827,2025-12-03 01:31:29.696000+00:00,2025-12-03 01:31:34.598000+00:00,FINISHED,jacobi_N257_p8_sliced,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,8,,,jacobi,sliced,257,2080800,1,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,67.913193045,1.2999643493347158e-08,22.339665071000056,0.9096356480000058,0.617559884582767,,,0.0,2000.0,488.3108644004709,15.62594766081507,,66.8643890831108,383.0449999995267,0.0004583669999931317,0.011158335999994051,1840.681,454.81782400000293,
b118b4eab58c48c097ac0b3dd7a7ff48,2025-12-03 01:29:55.432000+00:00,2025-12-03 01:30:00.623000+00:00,FINISHED,jacobi_N257_p2_cubic,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,2,,,jacobi,cubic,257,8323200,1,1,0.9922027587890625,"Custom (cubic, mixed)",,,,,,,239.17956645,1.2999643493347158e-08,79.52846203299964,4.450383775999875,0.617559884582767,,,0.0,2000.0,138.6521034895036,4.436867311664114,,63.82133510174888,2025.1259999994886,0.002313264999997955,0.03956361599998104,4009.535,2225.191887999937,
56d5544fb51e48ce83be282cd263a76b,2025-12-03 01:29:48.936000+00:00,2025-12-03 01:29:54.339000+00:00,FINISHED,jacobi_N257_p2_sliced,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,2,,,jacobi,sliced,257,8323200,1,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,232.186536142,1.2999643493347158e-08,78.63426136800024,0.9699910589990018,0.617559884582767,,,0.0,2000.0,142.82804916697847,4.570497573343311,,162.839470360122,452.8139999990799,0.0004819620000091618,0.03917374099998483,7583.708999999999,484.9955294995009,
4939f6f5640c4a1587593d81b1de6470,2025-12-03 01:28:17.699000+00:00,2025-12-03 01:28:23.254000+00:00,FINISHED,jacobi_N257_p4_cubic,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,4,,,jacobi,cubic,257,4177920,1,1,0.99609375,"Custom (cubic, mixed)",,,,,,,124.123320846,1.2999643493347155e-08,41.57532347600023,2.3036787500000195,0.617559884582767,,,0.0,2000.0,267.1758197731841,8.549626232741891,,998.1183814155639,1096.0220000129084,0.0011248359999882496,0.020750384999999483,45700.89600000001,1151.8393750000096,
17627778fe3d4547b02110b17893631f,2025-12-03 01:28:16.197000+00:00,2025-12-03 01:28:21.369000+00:00,FINISHED,jacobi_N257_p4_sliced,scaling,/Shared/LSM-PoissonMPI-v2,2000,,,custom,True,0.8,0.0,,4,,,jacobi,sliced,257,4161600,1,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,121.959746615,1.2999643493347158e-08,41.273965334999914,0.9964439099995193,0.617559884582767,,,0.0,2000.0,271.9155370557425,8.70129718578376,,565.8149461068855,417.3310000012975,0.0004651310000127751,0.020731883999999923,25663.582000000002,498.2219549997596,
35dcada44c994d5085bc02775142deb8,2025-12-03 01:00:45.774000+00:00,2025-12-03 01:00:50.777000+00:00,FINISHED,jacobi_N257_p96_cubic,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,96,,,jacobi,cubic,257,176128,4,1,0.146484375,"Custom (cubic, mixed)",,,,,,,10.231573909,1.2999643493347155e-08,4.291199469999996,0.8853678450000386,0.617559884582767,,,0.0,2000.0,3241.21687386034,103.71893996353089,,2645.697142665844,224.43499999980077,0.00035448300000062716,0.002157006000000905,118348.16,442.6839225000193,
6d0cb2aa149642fb8d312090ce42ab0a,2025-12-03 00:59:46.928000+00:00,2025-12-03 00:59:57.595000+00:00,FINISHED,jacobi_N257_p96_sliced,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,96,,,jacobi,sliced,257,195075,4,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,13.342713387,1.2999643493347155e-08,5.511169766999971,1.7276315749999958,0.617559884582767,,,0.0,2000.0,2485.457720489668,79.53464705566938,,184.67725042321746,574.0950000001633,0.00087772300000033,0.002720756000000435,5493.462999999643,863.8157874999979,
f22bd502d6014942827b17d8dea982f6,2025-12-03 00:58:48.139000+00:00,2025-12-03 00:58:53.883000+00:00,FINISHED,jacobi_N257_p72_cubic,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,72,,,jacobi,cubic,257,233920,3,1,0.1807708740234375,"Custom (cubic, mixed)",,,,,,,31.624769745,1.2999643493347155e-08,5.396145109999986,1.4818540539999743,0.617559884582767,,,0.0,2000.0,1048.632140799797,33.5562285055935,,6480.281829716519,328.1489999999998,0.0005910900000003494,0.0027210750000001838,290351.576,740.9270269999871,
6cbea88430054296883d6a5c4f471727,2025-12-03 00:58:30.413000+00:00,2025-12-03 00:58:36.816000+00:00,FINISHED,jacobi_N257_p72_sliced,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,72,,,jacobi,sliced,257,260100,3,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,20.404194061,1.2999643493347158e-08,7.087589907000094,1.7064852990000101,0.617559884582767,,,0.0,2000.0,1625.2908544614536,52.009307342766505,,234.46675834146978,555.0939999992011,0.0008778410000012116,0.0035908639999995273,8091.341999999279,853.2426495000051,
b7294f01f60e4f6db840e12223fc54dd,2025-12-03 00:57:26.678000+00:00,2025-12-03 00:57:32.552000+00:00,FINISHED,jacobi_N257_p48_cubic,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,48,,,jacobi,cubic,257,348160,2,1,0.228515625,"Custom (cubic, mixed)",,,,,,,24.216507222,1.2999643493347155e-08,7.529601098000062,1.0304922140000123,0.617559884582767,,,0.0,2000.0,1369.427461028426,43.82167875290963,,1791.1055459036936,353.0539999996307,0.00044317000000049234,0.003788706000001696,79899.161,515.2461070000062,
b56ead136bf94f79ba47deabdcf8cb7c,2025-12-03 00:57:13.630000+00:00,2025-12-03 00:57:18.785000+00:00,FINISHED,jacobi_N257_p48_sliced,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,48,,,jacobi,sliced,257,390150,2,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,28.43170221,1.2999643493347158e-08,11.063589961000055,1.606531807999979,0.617559884582767,,,0.0,2000.0,1166.400441136303,37.32481411636169,,104.5063211471682,510.8830000004616,0.0007190060000006326,0.00561255499999902,3081.3040000001733,803.2659039999895,
1a892b4d078c40e489fda70d91870893,2025-12-03 00:56:40.973000+00:00,2025-12-03 00:56:49.291000+00:00,FINISHED,jacobi_N257_p32_cubic,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,32,,,jacobi,cubic,257,524288,2,1,0.3125,"Custom (cubic, mixed)",,,,,,,26.605360068,1.2999643493347158e-08,7.905183123999945,1.26076558199999,0.617559884582767,,,0.0,2000.0,1246.4687534857685,39.88700011154459,,6567.475160084925,395.9120000001093,0.0004779989999974532,0.003962907999998322,294175.529,630.382790999995,
a9c7b71b62f245f5aee05f24ff8ade0f,2025-12-03 00:56:27.113000+00:00,2025-12-03 00:56:32.668000+00:00,FINISHED,jacobi_N257_p2_cubic,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,2,,,jacobi,cubic,257,8323200,1,1,0.9922027587890625,"Custom (cubic, mixed)",,,,,,,239.019110023,1.2999643493347158e-08,79.00856174399992,4.051561355000219,0.617559884582767,,,0.0,2000.0,138.7451823279271,4.439845834493667,,125.55209390286045,1941.6779999801292,0.0019986129999836066,0.03951908199999821,7237.487,2025.7806775001095,
a061017bd63941e9a7883c12b1e75f57,2025-12-03 00:56:20.013000+00:00,2025-12-03 00:56:26.882000+00:00,FINISHED,jacobi_N257_p2_sliced,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,2,,,jacobi,sliced,257,8323200,1,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,232.472560989,1.2999643493347158e-08,78.86503619000011,1.3093258760003141,0.617559884582767,,,0.0,2000.0,142.6523193056284,4.564874217780109,,199.3841224547559,473.30000001011285,0.0007051280000212046,0.0392576910000173,9207.506000000001,654.6629380001572,
fb7cc6c49cc64a0faad4b866c074960b,2025-12-03 00:56:08.750000+00:00,2025-12-03 00:56:13.568000+00:00,FINISHED,jacobi_N257_p32_sliced,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,32,,,jacobi,sliced,257,520200,2,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,26.707926044,1.2999643493347158e-08,8.40237996499998,1.0869451539999846,0.617559884582767,,,0.0,2000.0,1241.681961578222,39.7338227705031,,96.36709779736324,472.93100000000976,0.0005868390000003387,0.004193779000001285,3872.69400000001,543.4725769999923,
927c3a5a10c646d69bc07e09748491ff,2025-12-03 00:55:45.867000+00:00,2025-12-03 00:55:51.237000+00:00,FINISHED,jacobi_N257_p24_cubic,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,24,,,jacobi,cubic,257,696320,1,1,0.3740234375,"Custom (cubic, mixed)",,,,,,,40.28863483,1.2999643493347155e-08,14.541319541000007,1.185554979999989,0.617559884582767,,,0.0,2000.0,823.1291563968836,26.340133004700274,,233.0279424202084,501.23800000001495,0.0005506690000061099,0.007329385999994997,6447.952000000146,592.7774899999944,
4c750ec5021c4309ae6f2c7646407149,2025-12-03 00:55:37.123000+00:00,2025-12-03 00:55:42.407000+00:00,FINISHED,jacobi_N257_p24_sliced,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,24,,,jacobi,sliced,257,715275,1,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,42.981530505,1.2999643493347155e-08,17.405560719999915,1.1238007869999616,0.617559884582767,,,0.0,2000.0,771.5581462633633,24.689860680427625,,186.82241617724054,437.0950000023299,0.0005646660000024895,0.008728374000000372,6122.618999999218,561.9003934999807,
b493aea95d094d718d41aa8554aa9bb1,2025-12-03 00:55:12.527000+00:00,2025-12-03 00:55:17.588000+00:00,FINISHED,jacobi_N257_p12_cubic,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,12,,,jacobi,cubic,257,1392640,1,1,0.58203125,"Custom (cubic, mixed)",,,,,,,53.356436522,1.2999643493347155e-08,17.962934767000117,2.2125533830000332,0.617559884582767,,,0.0,2000.0,621.5323241522377,19.889034372871606,,216.0720700936861,908.5940000019832,0.0010803670000001375,0.008976611000001355,10152.465000000002,1106.2766915000166,
24d8aab4fe1645f5bf507297c472e347,2025-12-03 00:55:10.677000+00:00,2025-12-03 00:55:16.135000+00:00,FINISHED,jacobi_N257_p12_sliced,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,12,,,jacobi,sliced,257,1430550,1,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,53.027196458,1.2999643493347155e-08,17.882828098000168,1.2743018740000123,0.617559884582767,,,0.0,2000.0,625.3913503850131,20.012523212320417,,82.05593651705371,447.49999999993406,0.0006118499999985261,0.009112895999997761,2187.207,637.1509370000061,
1eddf514c3ea470ebe8808af971d85ed,2025-12-03 00:54:33.153000+00:00,2025-12-03 00:54:37.947000+00:00,FINISHED,jacobi_N257_p4_cubic,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,4,,,jacobi,cubic,257,4177920,1,1,0.99609375,"Custom (cubic, mixed)",,,,,,,124.786861481,1.2999643493347155e-08,41.62358395799997,2.510698239999775,0.617559884582767,,,0.0,2000.0,265.75514125779455,8.504164520249427,,882.9605739926008,1136.5579999988995,0.0012469079999988253,0.020964498999987313,40478.843,1255.3491199998873,
edcdf50f55124dedbba8395c59a07fcd,2025-12-03 00:54:23.217000+00:00,2025-12-03 00:54:28.136000+00:00,FINISHED,jacobi_N257_p4_sliced,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,4,,,jacobi,sliced,257,4161600,1,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,117.080495262,1.2999643493347158e-08,39.082885211999965,1.18007450400015,0.617559884582767,,,0.0,2000.0,283.2474352434979,9.06391792779193,,934.5226541855692,417.5549999985151,0.0005646799999965424,0.019650494999993384,42339.39200000001,590.037252000075,
a634c0e505d94e2099b64283275cd278,2025-12-03 00:53:49.365000+00:00,2025-12-03 00:53:54.143000+00:00,FINISHED,jacobi_N257_p8_cubic,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,8,,,jacobi,cubic,257,2097152,1,1,0.75,"Custom (cubic, mixed)",,,,,,,67.973948909,1.2999643493347155e-08,22.617792332999997,1.541549847000247,0.617559884582767,,,0.0,2000.0,487.8744067730503,15.611981016737607,,651.8188819141518,700.387000000191,0.0007370250000064971,0.01137891300000149,29680.832000000002,770.7749235001236,
4695b6cfc34444288b4329c384789792,2025-12-03 00:53:49.164000+00:00,2025-12-03 00:53:54.071000+00:00,FINISHED,jacobi_N257_p8_sliced,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,8,,,jacobi,sliced,257,2080800,1,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,68.227742816,1.2999643493347158e-08,22.67230306599989,1.0232956759999032,0.617559884582767,,,0.0,2000.0,486.05960905719786,15.553907489830332,,69.87802532394029,406.23599999989324,0.0004912990000036643,0.011392881000006128,2047.4569999999999,511.6478379999516,
008c2e7b63f64273b139e42e2f2c822d,2025-12-03 00:51:26.468000+00:00,2025-12-03 00:51:31.768000+00:00,FINISHED,jacobi_N257_p48_sliced,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,48,,,jacobi,sliced,257,390150,2,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,25.511560065,1.2999643493347158e-08,9.557964708000076,1.7448122759998834,0.617559884582767,,,0.0,2000.0,1299.9107038340974,41.597142522691115,,893.9187200968204,568.4889999990617,0.0009336869999998498,0.004716544000000766,39925.667,872.4061379999417,
e79ec02bce9f473bba5ca9428edb519e,2025-12-03 00:51:07.861000+00:00,2025-12-03 00:51:12.949000+00:00,FINISHED,jacobi_N257_p32_cubic,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,32,,,jacobi,cubic,257,524288,2,1,0.3125,"Custom (cubic, mixed)",,,,,,,26.257702659,1.2999643493347158e-08,7.900463270999987,1.180592063000016,0.617559884582767,,,0.0,2000.0,1262.9722573476265,40.41511223512404,,720.5372280758548,429.9070000008953,0.0005347160000006568,0.003978465999999514,32393.737999999998,590.2960315000079,
388acac327e747b8b6250e777899cc03,2025-12-03 00:50:37.116000+00:00,2025-12-03 00:50:48.887000+00:00,FINISHED,jacobi_N257_p2_cubic,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,2,,,jacobi,cubic,257,8323200,1,1,0.9922027587890625,"Custom (cubic, mixed)",,,,,,,236.271152014,1.2999643493347158e-08,78.90046963199991,4.042973893000184,0.617559884582767,,,0.0,2000.0,140.35886191486878,4.491483581275801,,62.143189159789735,1928.6809999954357,0.002021456000022681,0.039452965999998924,3955.5480000000007,2021.4869465000922,
19e4c7680bb044f3bf3353f105737ba1,2025-12-03 00:50:31.642000+00:00,2025-12-03 00:50:41.400000+00:00,FINISHED,jacobi_N257_p2_sliced,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,2,,,jacobi,sliced,257,8323200,1,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,231.485557604,1.2999643493347158e-08,78.75566523199987,0.9790789449997185,0.617559884582767,,,0.0,2000.0,143.2605573464379,4.584337835086013,,299.45058064529695,451.77500000015414,0.00048690599999190454,0.03903705099997978,13772.063999999998,489.53947249985924,
cae5da5d4c404690a4274ca4e8d9881f,2025-12-03 00:50:20.570000+00:00,2025-12-03 00:50:30.266000+00:00,FINISHED,jacobi_N257_p32_sliced,scaling,/Shared/LSM-PoissonMPI,2000,,,custom,True,0.8,0.0,,32,,,jacobi,sliced,257,520200,2,1,0.9922027587890625,"Custom (sliced, contiguous)",,,,,,,25.909733243,1.2999643493347158e-08,8.490204301,1.1339547840000008,0.617559884582767,,,0.0,2000.0,1279.934057559606,40.957889841907395,,49.866388586705725,468.8900000004992,0.0005996450000012032,0.004190448999999319,1747.827,566.9773920000003,
