run_id,start_time,end_time,status,mlflow.runName,source_experiment,source_prefix,max_iter,n_smooth,experiment_name,communicator,omega,use_numba,tolerance,fmg_post_vcycles,n_ranks,specified_numba_threads,environment,solver,strategy,N,ranks,problem_sizes,iterations,wall_time,residual_history,total_compute_time,total_halo_time,final_error,final_alg_error,observed_numba_threads,converged,iterations,mlups,bandwidth_gb_s,final_residual
08a310d915f54fd78fcdcb9b6e508c38,2025-12-03 17:32:10.483000+00:00,2025-12-03 17:32:13.331000+00:00,FINISHED,jacobi_N65_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,cubic,65,,,,0.24624099999999993,1.294773286393559e-06,0.0915250000000003,0.031942000000001025,0.4616873868402097,4.953348980572712,,0.0,200.0,203.0912804935003,12.99784195158402,1.294773286393559e-06
5ade6be6ca524e66a9ab7efeb1b1f0aa,2025-12-03 17:32:07.097000+00:00,2025-12-03 17:32:09.117000+00:00,FINISHED,jacobi_N65_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,cubic,65,,,,0.07618499999999995,1.294773286393559e-06,0.05441099999999932,0.005788999999999156,0.4616873868402097,4.953348980572712,,0.0,200.0,656.4205552274075,42.01091553455408,1.294773286393559e-06
5760ce2a364c4ca984dc80c6c740173d,2025-12-03 17:32:06.565000+00:00,2025-12-03 17:32:09.765000+00:00,FINISHED,jacobi_N65_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,custom,0.8,0,0.0,1,4,1,local,jacobi,sliced,65,,,,0.06697600000000015,1.294773286393559e-06,0.04919200000000168,0.002971000000000723,0.4616873868402097,4.8080644571562665,,0.0,200.0,746.6764214046807,47.78729096989956,1.294773286393559e-06
fc5b7c35249f4dcf9275512da56f7898,2025-12-03 17:32:05.742000+00:00,2025-12-03 17:32:07.815000+00:00,FINISHED,jacobi_N65_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,custom,0.8,0,0.0,1,4,1,local,jacobi,sliced,65,,,,0.24208799999999986,1.294773286393559e-06,0.062131000000001935,0.01939999999999764,0.4616873868402097,4.8080644571562665,,0.0,200.0,206.5752949340737,13.220818875780717,1.294773286393559e-06
e62a9f4198a44df28b46b530d04ab1e9,2025-12-03 17:32:04.861000+00:00,2025-12-03 17:32:07.203000+00:00,FINISHED,jacobi_N65_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,custom,0.8,0,0.0,1,4,1,local,jacobi,sliced,65,,,,0.5746910000000001,1.294773286393559e-06,0.15195300000000178,0.11697599999999908,0.4616873868402097,4.8080644571562665,,0.0,200.0,87.01963315938477,5.569256522200625,1.294773286393559e-06
a2c620196da1488ca79e53e078fa8d63,2025-12-03 17:32:00.604000+00:00,2025-12-03 17:32:03.344000+00:00,FINISHED,jacobi_N65_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,custom,0.8,0,0.0,1,4,1,local,jacobi,sliced,65,,,,0.07230999999999987,1.294773286393559e-06,0.04888600000000087,0.00331899999999985,0.4616873868402097,4.8080644571562665,,0.0,200.0,691.5972894482104,44.26222652468545,1.294773286393559e-06
178f78144e364c75b534c6f9da1bc976,2025-12-03 17:32:00.076000+00:00,2025-12-03 17:32:02.339000+00:00,FINISHED,jacobi_N65_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,sliced,65,,,,0.07057400000000014,1.294773286393559e-06,0.05034800000000006,0.00443400000000338,0.4616873868402097,4.8080644571562665,,0.0,200.0,708.6094028962494,45.35100178535996,1.294773286393559e-06
fcc3b6181d2944be94eccaa80844a206,2025-12-03 17:31:59.635000+00:00,2025-12-03 17:32:01.772000+00:00,FINISHED,jacobi_N65_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,sliced,65,,,,0.12693700000000008,1.294773286393559e-06,0.06503700000000112,0.008222999999999647,0.4616873868402097,4.8080644571562665,,0.0,200.0,393.9702372042822,25.21409518107406,1.294773286393559e-06
5093c1dc535d4fc5aecf72325fedb3ce,2025-12-03 17:31:58.937000+00:00,2025-12-03 17:32:01.056000+00:00,FINISHED,jacobi_N65_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,sliced,65,,,,0.5700669999999999,1.294773286393559e-06,0.11645799999999595,0.1620600000000021,0.4616873868402097,4.8080644571562665,,0.0,200.0,87.72547788242437,5.614430584475159,1.294773286393559e-06
80eff51df25943249e4b62c40eeb867a,2025-12-03 17:31:54.728000+00:00,2025-12-03 17:31:56.794000+00:00,FINISHED,jacobi_N65_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,sliced,65,,,,0.07064800000000004,1.294773286393559e-06,0.049910999999998706,0.0035459999999982728,0.4616873868402097,4.8080644571562665,,0.0,200.0,707.8671724606495,45.30349903748157,1.294773286393559e-06
f2f8a3d0793543d096e945b982683d56,2025-12-03 17:31:53.955000+00:00,2025-12-03 17:31:56.016000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,custom,0.8,0,0.0,1,4,1,local,jacobi,cubic,33,,,,0.0221039999999999,1.518443065411438e-06,0.011959000000000053,0.0031719999999981763,0.042055347892451266,0.4955546002644837,,0.0,200.0,269.55302207745325,17.251393412957007,1.518443065411438e-06
f8d594d8f433482fbc818df614d280e7,2025-12-03 17:31:53.451000+00:00,2025-12-03 17:31:55.504000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,custom,0.8,0,0.0,1,4,1,local,jacobi,cubic,33,,,,0.03362799999999999,1.518443065411438e-06,0.011978999999999296,0.0048200000000004906,0.042055347892451266,0.4955546002644837,,0.0,200.0,177.17973117640065,11.339502795289642,1.518443065411438e-06
3754d3821dc34364ba892f3ceca5c30a,2025-12-03 17:31:52.796000+00:00,2025-12-03 17:31:54.913000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,custom,0.8,0,0.0,1,4,1,local,jacobi,cubic,33,,,,0.06746300000000005,1.518443065411438e-06,0.016439999999999566,0.020556999999999492,0.042055347892451266,0.4955546002644837,,0.0,200.0,88.31804100025194,5.652354624016124,1.518443065411438e-06
057e6cf5398448ecadf14722cfd9f4aa,2025-12-03 17:31:48.765000+00:00,2025-12-03 17:31:50.985000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,custom,0.8,0,0.0,1,4,1,local,jacobi,cubic,33,,,,0.01684400000000008,1.518443065411438e-06,0.009844000000000186,0.0029020000000006263,0.042055347892451266,0.4955546002644837,,0.0,200.0,353.72833056281,22.638613156019836,1.518443065411438e-06
7803403c30bb42e8bca5dba07686efdb,2025-12-03 17:31:47.699000+00:00,2025-12-03 17:31:50.024000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,cubic,33,,,,0.04437499999999983,1.518443065411438e-06,0.014271999999996954,0.008057000000002201,0.042055347892451266,0.4955546002644837,,0.0,200.0,134.26929577464838,8.593234929577498,1.518443065411438e-06
3d02fd96d2ac4e0b93eff149c0945bac,2025-12-03 17:31:47.221000+00:00,2025-12-03 17:31:49.475000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,cubic,33,,,,0.06923100000000004,1.518443065411438e-06,0.02540699999999907,0.017630999999998842,0.042055347892451266,0.4955546002644837,,0.0,200.0,86.06260201354878,5.5080065288671225,1.518443065411438e-06
9bb46d5ebcbc4f86aa3e6133f915cb0b,2025-12-03 17:31:46.975000+00:00,2025-12-03 17:31:49.137000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,cubic,33,,,,0.039935000000000054,1.518443065411438e-06,0.013316000000002326,0.006151999999999269,0.042055347892451266,0.4955546002644837,,0.0,200.0,149.19744584950524,9.548636534368336,1.518443065411438e-06
edff1b9d590e4a0ca25ad218f57de862,2025-12-03 17:31:43.003000+00:00,2025-12-03 17:31:45.468000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,cubic,33,,,,0.015562999999999994,1.518443065411438e-06,0.00964099999999557,0.0022750000000029136,0.042055347892451266,0.4955546002644837,,0.0,200.0,382.8439246931827,24.50201118036369,1.518443065411438e-06
a4bf4cd684a94a199da72f80bbe80966,2025-12-03 17:31:41.353000+00:00,2025-12-03 17:31:43.722000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,custom,0.8,0,0.0,1,4,1,local,jacobi,sliced,33,,,,0.13808900000000013,1.518443065411438e-06,0.01710699999999865,0.04990099999999997,0.042055347892451266,0.46600166493148676,,0.0,200.0,43.14753528521457,2.7614422582537324,1.518443065411438e-06
b44e91fdc7a34cab967f5e960c159bb0,2025-12-03 17:31:41.134000+00:00,2025-12-03 17:31:43.369000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,custom,0.8,0,0.0,1,4,1,local,jacobi,sliced,33,,,,0.04427200000000009,1.518443065411438e-06,0.02157700000000018,0.005144999999999511,0.042055347892451266,0.46600166493148676,,0.0,200.0,134.58167690639655,8.61322732200938,1.518443065411438e-06
1c1696c1285148b683b5c63a9f8966f8,2025-12-03 17:31:40.914000+00:00,2025-12-03 17:31:43.211000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,custom,0.8,0,0.0,1,4,1,local,jacobi,sliced,33,,,,0.0346289999999998,1.518443065411438e-06,0.01659199999999994,0.003000000000002334,0.042055347892451266,0.46600166493148676,,0.0,200.0,172.05810159115293,11.011718501833787,1.518443065411438e-06
401113dcf07546bf8e8a3d5fc8b94a10,2025-12-03 17:31:37.712000+00:00,2025-12-03 17:31:39.758000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,custom,0.8,0,0.0,1,4,1,local,jacobi,sliced,33,,,,0.023287000000000058,1.518443065411438e-06,0.011253000000000624,0.00245499999999943,0.042055347892451266,0.46600166493148676,,0.0,200.0,255.85949242066326,16.375007514922448,1.518443065411438e-06
fc471f5a3e4e4674a47cc0233fa40130,2025-12-03 17:31:34.939000+00:00,2025-12-03 17:31:37.375000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,sliced,33,,,,0.03941600000000012,1.518443065411438e-06,0.013227999999999795,0.0030260000000019716,0.042055347892451266,0.46600166493148676,,0.0,200.0,151.16196468439168,9.674365739801067,1.518443065411438e-06
ccaf5dec07ba40918f38445f8111b27d,2025-12-03 17:31:34.799000+00:00,2025-12-03 17:31:37.080000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,sliced,33,,,,0.06303999999999998,1.518443065411438e-06,0.008554999999993207,0.01668200000000386,0.042055347892451266,0.46600166493148676,,0.0,200.0,94.51459390862946,6.048934010152285,1.518443065411438e-06
8a13d9c441f6439a9cb49e376dac3daf,2025-12-03 17:31:34.594000+00:00,2025-12-03 17:31:36.955000+00:00,FINISHED,jacobi_N33_p4,communication,/Shared/LSM-PoissonMPI-v3,200,3,communication,numpy,0.8,0,0.0,1,4,1,local,jacobi,sliced,33,,,,0.03199100000000055,1.518443065411438e-06,0.013345000000001939,0.004653000000007346,0.042055347892451266,0.46600166493148676,,0.0,200.0,186.24613172454434,11.919752430370838,1.518443065411438e-06
c09c41388987403ea0afb50ff92d16b3,2025-12-02 12:07:12.716000+00:00,2025-12-02 12:07:15.047000+00:00,FINISHED,Communication-Data-np4,Experiment-03-Communication,/Shared/LSM-PoissonMPI,,,,,,,,,,,,,,,4,"[32, 48, 64, 80, 100]",500,,,,,,,,,,,,
28936d1c369849d7bbee7bb5f3e8f05b,2025-12-02 11:49:30.535000+00:00,2025-12-02 11:49:32.931000+00:00,FINISHED,Communication-Data-np4,Experiment-03-Communication,/Shared/LSM-PoissonMPI,,,,,,,,,,,,,,,4,"[32, 48, 64, 80, 100]",500,,,,,,,,,,,,
dcd5fb5b5a60448d968c11f18b4cdfff,2025-12-02 11:48:22.227000+00:00,2025-12-02 11:48:24.936000+00:00,FINISHED,Communication-Data-np4,Experiment-03-Communication,/Shared/LSM-PoissonMPI,,,,,,,,,,,,,,,4,"[32, 48, 64, 80, 100]",500,,,,,,,,,,,,
881969c24cf142a9b950b234528c3a41,2025-12-02 09:46:01.548000+00:00,2025-12-02 09:46:04.125000+00:00,FINISHED,Communication-Data-np4,Experiment-03-Communication,/Shared/LSM-PoissonMPI,,,,,,,,,,,,,,,4,"[32, 48, 64, 80, 100]",500,,,,,,,,,,,,
b3f38b73db9b4c6a81e7aa9a7796012c,2025-12-01 23:04:31.393000+00:00,2025-12-01 23:04:33.702000+00:00,FINISHED,Communication-Data-np4,Experiment-03-Communication,/Shared/LSM-PoissonMPI,,,,,,,,,,,,,,,4,"[32, 48, 64, 80, 100]",500,,,,,,,,,,,,
7d09e7d7a409403a9df3f931a9abc8e4,2025-12-01 18:20:05.644000+00:00,2025-12-01 18:20:07.625000+00:00,FINISHED,Communication-Data-np4,Experiment-03-Communication,/Shared/LSM-PoissonMPI,,,,,,,,,,,,,,,4,"[32, 48, 64, 80, 100]",500,,,,,,,,,,,,
